id,type,title,alt_text,area,system,collection,color,color_source,chip_description,shot_type,setting,market,date,quality,website_ready,tags,drive_path,web_copy
80b14cbb23e2,photo,Blue flake floor close up,"Close up of a blue full flake floor with blue, white and gray chips",not_visible,full_flake,,,,"blue base with blue, white and gray chips, small to medium size",close_up,,,,3,False,old style; close up; full flake; blue chips; white chips; gray chips; blue floor; speckled; coated floor,Old Style Floors/IMG_5047.JPG,m/80b14cbb23e2.jpg
592f6abd4912,photo,Glossy gray flake garage floor,"Glossy gray garage floor with fine light speckled flake and saw cut joints, full flake garage floor coating",garage,full_flake,,,,"very small light gray and white chips in a glossy gray base, fine speckled look",finished,residential,,,4,True,old style; garage; full flake; gray floor; glossy; fine flake; saw cut joints; stem wall; exposed studs; finished floor,Old Style Floors/IMG_5048.JPG,m/592f6abd4912.jpg
83219b4cea60,photo,Basement with glossy gray solid color floor,"Glossy light gray coated basement floor around a furnace and ductwork, solid color concrete floor coating",basement,solid_color,,,,"flat light gray coating, no chips",finished,residential,,,4,True,old style; basement; gray floor; solid color; glossy; furnace; finished floor; coated concrete; utility room,Old Style Floors/IMG_5059.JPG,m/83219b4cea60.jpg
1533d8e711f6,photo,Garage with tan flake floor and coated steps,"Glossy tan garage floor with sparse black and white flakes, coated steps and stem wall, full flake garage floor coating",garage,full_flake,,,,"tan base with sparse small black and white chips, gray flake on stem wall and steps",finished,residential,,,3,False,old style; garage; full flake; tan floor; sparse flakes; coated steps; stem wall; glossy,Old Style Floors/IMG_5078.JPG,m/1533d8e711f6.jpg
ae19ad2bd9a0,photo,Crew member scraping fresh gray flake floor,"Worker scraping a freshly broadcast gray, white and black flake floor indoors, full flake floor coating",interior_room,full_flake,,,,"light gray, white and black chips, small to medium size",in_progress,residential,Indianapolis,2022-02-10,3,False,old style; full flake; in progress; scraping flakes; gray chips; white chips; black chips; interior floor; crew working,Old Style Floors/IMG_5138.HEIC,m/ae19ad2bd9a0.jpg
f621c3a75f19,photo,Worker vacuuming gray full flake garage floor,"Worker vacuuming a freshly broadcast gray, white and black flake floor in a garage, full flake floor coating in progress",garage,full_flake,,,,"gray, white and black chips with scattered red and tan flecks, small to medium size",in_progress,residential,Indianapolis,2022-02-10,3,False,old style; full flake; vacuuming; in progress; garage; gray chips; red flecks; floor prep; crew working; low angle,Old Style Floors/IMG_5139.HEIC,m/f621c3a75f19.jpg
1b9dc734f998,photo,Scraping excess flakes during garage floor coating,"Worker scraping excess vinyl flakes on a garage floor with white, gray, black and red chips during full flake coating install",garage,full_flake,,,,"white, gray and black chips with scattered red and brown chips, small to medium size",in_progress,residential,Indianapolis,2022-02-10,3,False,old style; full flake; in progress; scraping flakes; garage floor; worker; squeegee; red and gray chips; coating install,Old Style Floors/IMG_5140.HEIC,m/1b9dc734f998.jpg
de241f176da5,photo,Worker scraping flake coating on garage floor,Worker using a floor scraper on a speckled gray flake garage floor coating in progress,garage,full_flake,,,,"gray, black, white and brown chips, small size",in_progress,residential,Indianapolis,2022-02-10,3,False,old style; garage; full flake; in progress; scraping; gray chips; black chips; brown chips; crew; winter,Old Style Floors/IMG_5141.HEIC,m/de241f176da5.jpg
e116b6d21702,photo,Scraping excess flakes off gray flake floor,Worker scraping excess vinyl flakes on a gray full flake garage floor with rust red flecks during coating installation,garage,full_flake,,,,"gray, black and white chips with scattered rust red and tan flecks, small to medium size",in_progress,residential,Indianapolis,2022-02-10,3,False,old style; full flake; in progress; scraping flakes; gray chips; rust red flecks; garage floor; flake floor coating; crew working,Old Style Floors/IMG_5143.HEIC,m/e116b6d21702.jpg
2a8f9f690345,photo,Front porch with gray full flake floor,"Front porch with gray full flake floor coating, stone veneer walls and gray entry door",patio_or_porch,full_flake,,,,"small gray, white and black chips on a light gray base",finished,residential,Indianapolis,2018-06-05,4,True,old style; front porch; full flake; gray floor; stone veneer; entry door; small chips; finished floor; exterior coating,Old Style Floors/IMG_5459.JPG,m/2a8f9f690345.jpg
0b2aacd1a9b4,photo,Close-up of cream full flake floor,"Close-up of a cream full flake floor with tan, brown and white chips, kitchenette in background",interior_room,full_flake,,,,"tan, brown and white chips on a cream base, small chips",close_up,,,,2,False,old style; full flake; close up; cream base; tan chips; brown chips; white chips; small chips,Old Style Floors/IMG_8842.JPG,m/0b2aacd1a9b4.jpg
576fdce8eb6c,photo,Sealed stamped concrete patio behind brick home,Glossy sealed stamped concrete patio in ashlar stone pattern behind a brick house with bay window,patio_or_porch,stamped_concrete,,,,gray and tan stamped stone pattern with glossy wet-look sealer,finished,residential,,,4,True,old style; patio; stamped concrete; wet look sealer; ashlar pattern; gray and tan; backyard; brick house; bay window; glossy,Old Style Floors/IMG_9049.JPG,m/576fdce8eb6c.jpg
349723cb3497,photo,Garage with light gray flake floor and white borders,"Garage with light gray full flake floor coating and white taped border lines, unfinished OSB and stone walls",garage,full_flake,,,,light gray base with sparse fine gray and white chips,finished,residential,,,4,True,old style; garage; full flake; light gray; white border lines; tape design; unfinished walls; osb wall; stone veneer; glossy floor,Old Style Floors/IMG_9317.JPG,m/349723cb3497.jpg
9a6cb0742fa5,photo,Stamped concrete patio with brick border,"Stamped concrete patio with curved brick border beside a brick house and lawn, coated and sealed stamped concrete patio",patio_or_porch,stamped_concrete,,,,,finished,residential,,,4,False,old style; patio; stamped concrete; brick border; residential; backyard; curved walkway; sealed concrete; lawn; wood deck; exterior,Old Style Floors/IMG_E656011C2285-1.jpeg,m/9a6cb0742fa5.jpg
47668aa51271,photo,Gray stamped patio with wet-look sealer,Gray stamped concrete patio with wet-look sealer beside a screened porch and garden,patio_or_porch,poly_enhance,,,,,finished,residential,,,4,True,patio; stamped concrete; wet look sealer; ashlar pattern; screened porch; garden; outdoor living,Poly Enhance/#10.jpeg,m/47668aa51271.jpg
403d84fd3452,photo,Paver driveway sealed with wet look finish,"Brick paver driveway with glossy wet look sealer, concrete banding, cones and caution tape during poly enhance application",driveway_or_walkway,poly_enhance,,,,,in_progress,commercial,,2013-04-19,4,False,poly enhance; pavers; driveway; wet look sealer; clear sealer; cones; caution tape; in progress; commercial,Poly Enhance/#11.jpg,m/403d84fd3452.jpg
99109cb2709e,photo,Sealed stamped concrete patio around wood deck,"Stamped concrete patio with glossy clear sealer, stone pattern and brick border around a wooden deck, poly enhance sealer",patio_or_porch,poly_enhance,,,,"gray and tan stamped stone pattern with a darker reddish border, wet-look sealer",finished,residential,,2022-02-22,4,True,stamped concrete; patio; clear sealer; wet look; poly enhance; stone pattern; brick border; wood deck; backyard; finished,Poly Enhance/#5.jpg,m/99109cb2709e.jpg
faed6370658f,photo,Sealed brown pool deck beside screened porch,Brown sealed concrete pool deck with wet-look finish beside a screened porch and landscaped yard,pool_deck,poly_enhance,,,,brown speckled concrete with wet-look clear sealer,finished,residential,,,4,True,pool deck; poly enhance; wet look sealer; brown concrete; swimming pool; screened porch; backyard; speckled concrete; finished,Poly Enhance/5E1D675C-B386-4B8E-9745-70E9FC4F5360.JPG,m/faed6370658f.jpg
82932893ec9c,photo,Front porch with sealed scored concrete tiles,Wet-look sealed concrete porch with scored tile pattern in front of a brick home with glass double doors,patio_or_porch,poly_enhance,,,,,finished,residential,,,4,True,porch; poly enhance; scored concrete; tile pattern; wet look sealer; brick house; double doors; finished; residential,Poly Enhance/7E06DE37-0C0C-4A64-AA39-89A0FF3708B6.JPG,m/82932893ec9c.jpg
b32d11e60a5d,photo,Stamped concrete patio with wet look sealer,"Stamped concrete patio with a glossy wet look sealer beside a brick house, lawn and hot tub",patio_or_porch,poly_enhance,,,,,finished,residential,,,4,True,patio; stamped concrete; wet look sealer; poly enhance; backyard; hot tub; brick house; glossy; finished,Poly Enhance/97A5CB7D-1E86-4B4D-9376-3CDD1BD81E0A.JPG,m/b32d11e60a5d.jpg
687d2c31cfbc,photo,Sealed stamped concrete patio under wood pergola,"Glossy sealed gray stamped concrete patio beside a brick house with a wood pergola, poly enhance sealer",patio_or_porch,poly_enhance,,,,"gray stamped concrete with a glossy wet-look clear sealer, no chips",finished,residential,,,4,True,patio; stamped concrete; poly enhance; wet look sealer; pergola; brick house; outdoor; glossy; backyard,Poly Enhance/D78B3D9D-4636-449C-B063-A0F40E5A5B80.JPG,m/687d2c31cfbc.jpg
52ae1926d844,photo,Glossy sealed brick paver floor,Low angle view of red and tan brick pavers with a glossy wet-look poly enhance sealer,not_visible,poly_enhance,,,,red and tan brick pavers with a glossy wet-look clear sealer,finished,,Outside markets,2023-04-19,4,True,poly enhance; wet look sealer; brick pavers; paver floor; glossy finish; red pavers; tan pavers; clear sealer,Poly Enhance/IMG_0182 copy.jpg,m/52ae1926d844.jpg
377ed910675f,photo,Brick paver floor with wet-look sealer,"Red and brown brick paver floor with glossy wet-look Poly Enhance sealer, walls masked with plastic sheeting",patio_or_porch,poly_enhance,,,,red and brown brick pavers with a glossy wet-look clear sealer,finished,residential,Outside markets,2023-04-19,4,True,poly enhance; brick pavers; wet look sealer; glossy; patio; red brick; clear sealer; masked walls,Poly Enhance/IMG_0183 copy.jpg,m/377ed910675f.jpg
aa678d60cae3,photo,Stamped stone patio with wet-look sealer,"Glossy sealed stamped concrete patio in a stone pattern beside a brick ranch home, poly enhance sealer",patio_or_porch,poly_enhance,,,,gray and tan stamped stone pattern with glossy wet-look sealer,finished,residential,Outside markets,2023-04-19,4,True,patio; stamped concrete; wet look sealer; stone pattern; brick house; residential; outdoor; glossy; backyard,Poly Enhance/IMG_0190 copy.jpg,m/aa678d60cae3.jpg
6f2886c92834,photo,Stamped flagstone patio with wet-look sealer,Flagstone-pattern stamped concrete patio with glossy wet-look poly enhance sealer beside gravel garden beds,patio_or_porch,poly_enhance,,,,tan and gray stamped stone pattern with glossy clear sealer,finished,residential,Outside markets,2023-04-19,4,True,patio; stamped concrete; flagstone pattern; wet look sealer; poly enhance; tan and gray; garden; outdoor; finished; glossy,Poly Enhance/IMG_0194 copy.jpg,m/6f2886c92834.jpg
f6f76f2effa5,photo,Glossy sealed stamped stone patio surface,Stamped concrete in a random stone pattern with a glossy wet-look Poly Enhance sealer on an outdoor patio,patio_or_porch,poly_enhance,,,,"gray stamped stone pattern with glossy wet-look sealer, no chips",finished,residential,Outside markets,2023-04-19,3,False,stamped concrete; stone pattern; wet look sealer; poly enhance; patio; glossy; outdoor; decorative concrete,Poly Enhance/IMG_0195 copy.jpg,m/f6f76f2effa5.jpg
b8782adb9db7,photo,Sealed brick walkway beside brick house,"Brick garden walkway with wet-look sealer beside a brick home, poly enhance concrete sealer",driveway_or_walkway,poly_enhance,,,,,finished,residential,Outside markets,2023-04-19,4,True,brick walkway; garden path; wet look sealer; poly enhance; pavers; red brick; side yard; residential; sealed brick; outdoor,Poly Enhance/IMG_0203 copy.jpg,m/b8782adb9db7.jpg
a734e6c4c555,photo,Sealed brick paver walkway with garden beds,"Brick paver walkway with glossy wet-look sealer beside azaleas and hostas, poly enhance sealed pavers",driveway_or_walkway,poly_enhance,,,,"multicolored brick pavers in red, tan and gray with a glossy wet-look sealer",finished,residential,Outside markets,2023-04-19,4,True,walkway; brick pavers; wet look sealer; poly enhance; garden; azaleas; hostas; outdoor; finished,Poly Enhance/IMG_0205 copy.jpg,m/a734e6c4c555.jpg
49b5d8b210e8,photo,Sealed brick paver walkway with wet-look finish,Brick paver garden walkway with glossy wet-look poly enhance sealer beside red azaleas,driveway_or_walkway,poly_enhance,,,,"multi color clay pavers in red, tan, gray and charcoal with a glossy wet-look sealer, no chips",finished,residential,,,5,True,walkway; brick pavers; pavers; wet look; sealed pavers; garden path; azaleas; poly enhance; outdoor; glossy,Poly Enhance/IMG_0205 copy.png,m/49b5d8b210e8.jpg
32ae1b501da4,photo,Wet-look sealed brick walkway by garden,"Brick paver walkway with glossy wet-look sealer beside a brick house and flower beds, poly enhance sealer",driveway_or_walkway,poly_enhance,,,,"red, tan and gray brick pavers with a glossy wet-look sealer",finished,residential,Outside markets,2023-04-19,4,True,walkway; brick pavers; wet look; sealer; glossy; exterior; garden; residential; poly enhance,Poly Enhance/IMG_0206 copy.jpg,m/32ae1b501da4.jpg
552c1db364a5,photo,Sealed stamped flagstone walkway along brick wall,"Wet-look sealer on gray stamped flagstone walkway with brick border beside a brick wall, poly enhance concrete sealer",driveway_or_walkway,poly_enhance,,,,,close_up,residential,Outside markets,2023-04-19,4,True,stamped concrete; walkway; brick wall; flagstone pattern; wet look sealer; exterior; close up; gray stone,Poly Enhance/IMG_0209 copy.jpg,m/552c1db364a5.jpg
1a272c126320,photo,Wet look sealed paver patio with iron railing,"Glossy sealed brick pattern patio seen through a curved iron railing, poly enhance sealed concrete patio",patio_or_porch,poly_enhance,,,,,finished,residential,Outside markets,2023-04-19,4,True,patio; poly enhance; wet look sealer; paver pattern; stamped look; glossy; outdoor; brick house; iron railing; sealed concrete,Poly Enhance/IMG_0216 copy.jpg,m/1a272c126320.jpg
4c6b7e0ff0d9,photo,Sealed red brick paver patio behind brick home,"Red and brown brick paver patio with glossy sealer behind a brick house, poly enhance sealed patio",patio_or_porch,poly_enhance,,,,"sealed clay paver bricks in red, orange, brown and gray tones, wet look",finished,residential,Outside markets,2023-04-19,4,True,patio; pavers; brick pavers; wet look sealer; poly enhance; sealed patio; backyard; red brick; glossy finish,Poly Enhance/IMG_0218 copy.jpg,m/4c6b7e0ff0d9.jpg
54251ddd24d2,photo,Sealed aggregate patio with brick grid pattern,"Front patio with exposed aggregate panels divided by brick borders, sealed with a wet-look clear sealer",patio_or_porch,poly_enhance,,,,,finished,residential,,2023-04-21,4,True,patio; poly enhance; wet look sealer; exposed aggregate; brick border; grid pattern; front yard; landscaping; clear sealer; residential,Poly Enhance/IMG_0271 2.jpg,m/54251ddd24d2.jpg
1bae7069a65b,photo,Wet-look sealed brick patio by brick home,"Glossy wet-look sealer on a brick-pattern backyard patio beside a white brick house, poly enhance patio sealer",patio_or_porch,poly_enhance,,,,,finished,residential,,,4,True,patio; poly enhance; wet look sealer; brick patio; glossy finish; backyard; covered patio; residential; exterior,Poly Enhance/IMG_0657.JPG,m/1bae7069a65b.jpg
650d551eeca1,photo,Brick paver patio with wet-look sealer,"Backyard brick paver patio with glossy wet-look sealer beside a white brick house, poly enhance sealer",patio_or_porch,poly_enhance,,,,reddish brown brick pavers with a glossy wet-look sealer,finished,residential,,,4,True,patio; brick pavers; wet look sealer; poly enhance; backyard; covered patio; residential; glossy; outdoor,Poly Enhance/IMG_0658.JPG,m/650d551eeca1.jpg
b9b24b102ba0,photo,Wet-look sealed paver patio under pergola,"Brick paver patio with glossy wet-look sealer under a wood pergola, poly enhance sealer",patio_or_porch,poly_enhance,,,,,finished,residential,,,4,True,patio; pavers; wet look; sealer; glossy; pergola; backyard; outdoor living; poly enhance,Poly Enhance/IMG_0659.JPG,m/b9b24b102ba0.jpg
af5c289df426,photo,Backyard patio with wet look sealed pavers,"Backyard brick home patio with glossy wet look sealed paver surface, garden beds and tiki torch, poly enhance sealer",patio_or_porch,poly_enhance,,,,,finished,residential,,,4,True,patio; pavers; wet look sealer; poly enhance; backyard; brick house; garden; glossy; outdoor; finished,Poly Enhance/IMG_0992.JPG,m/af5c289df426.jpg
5668ce8940d2,photo,Sealed brick paver patio with wet look,"Brick paver patio beside a house with a glossy wet-look clear sealer, poly enhance concrete sealer",patio_or_porch,poly_enhance,,,,brown and gray brick pavers with a glossy wet-look sealer,finished,residential,,,4,True,patio; pavers; brick pavers; wet look; clear sealer; poly enhance; glossy; residential; outdoor; finished,Poly Enhance/IMG_1044 2.JPG,m/5668ce8940d2.jpg
7619f7d26de6,photo,Glossy sealed stamped concrete steps and landing,Tan stamped concrete steps and landing with glossy wet-look Poly Enhance sealer,steps_or_stairs,poly_enhance,,,,tan and brown stamped concrete with a glossy wet-look sealer,finished,residential,,,4,True,stamped concrete; steps; wet look sealer; glossy; tan concrete; poly enhance; outdoor steps; sealed concrete,Poly Enhance/IMG_1045 3.JPG,m/7619f7d26de6.jpg
4e40798354e0,photo,Exposed aggregate with glossy Poly Enhance sealer,Close-up of exposed aggregate concrete with glossy wet-look Poly Enhance sealer near a brick wall,other_exterior,poly_enhance,,,,"clear wet-look sealer over exposed aggregate concrete, mixed tan, brown, gray and white pebbles",close_up,residential,,,4,True,poly enhance; exposed aggregate; wet look sealer; clear sealer; close up; glossy; brick wall; exterior concrete; pebbles,Poly Enhance/IMG_1046 2.JPG,m/4e40798354e0.jpg
356fb982a49a,photo,Stamped concrete patio with wet look sealer,"Stamped concrete patio in gray and tan ashlar pattern with glossy wet look sealer, poly enhance patio sealer",patio_or_porch,poly_enhance,,,,,finished,residential,,,4,True,patio; stamped concrete; wet look sealer; poly enhance; ashlar pattern; gray concrete; tan border; backyard; landscaping; finished,Poly Enhance/IMG_1421.HEIC,m/356fb982a49a.jpg
6673300018ae,photo,Sealed paver front porch with wet look,Covered front porch with gray and tan pavers sealed with a wet look poly enhance sealer,patio_or_porch,poly_enhance,,,,,finished,residential,,2022-04-24,4,True,pavers; front porch; wet look sealer; poly enhance; gray pavers; tan pavers; covered porch; outdoor; finished,Poly Enhance/IMG_2073.JPG,m/6673300018ae.jpg
277c93ca76b3,photo,Covered porch with sealed paver floor,"Covered front porch with wet-look sealed tan and gray pavers, swing and stone column, poly enhance sealer",patio_or_porch,poly_enhance,,,,,finished,residential,,2022-04-24,4,True,porch; pavers; wet look sealer; poly enhance; covered patio; swing; stone column; tan and gray pavers; exterior; finished,Poly Enhance/IMG_2074.JPG,m/277c93ca76b3.jpg
64cb9ee005e6,photo,Sealed concrete driveway taped off at suburban home,"Freshly sealed concrete driveway with wet look sheen, taped off in front of a suburban brick home",driveway_or_walkway,poly_enhance,,,,,finished,residential,,2021-10-25,4,False,driveway; poly enhance; wet look sealer; clear sealer; residential; taped off; suburban home; concrete driveway; curb appeal,Poly Enhance/IMG_2322.JPG,m/64cb9ee005e6.jpg
1ec76927a1da,photo,GatorGuard truck on poly enhanced driveway,GatorGuard truck on poly enhanced driveway,driveway_or_walkway,poly_enhance,,,,,truck_or_equipment,residential,,,4,True,truck; gator guard; driveway; poly enhance; exterior,Poly Enhance/IMG_5DB9C2A4F0FF-1.jpeg,m/1ec76927a1da.jpg
4ce609abc18e,photo,Close-up of sealed exposed aggregate concrete,"Close-up of exposed aggregate concrete with a wet-look clear sealer, poly enhance finish",not_visible,poly_enhance,,,,,close_up,,,,3,False,poly enhance; exposed aggregate; clear sealer; wet look; close up; decorative concrete; gray concrete; sealed concrete,Poly Enhance/IMG_6101.JPG,m/4ce609abc18e.jpg
0eef26c52ae6,photo,Close up of sealed exposed aggregate patio,"Close up of wet-look sealed exposed aggregate concrete with planter and brick wall, poly enhance sealer",patio_or_porch,poly_enhance,,,,"clear wet-look sealer over exposed pebble aggregate, gray tan and brown stones",close_up,residential,,,3,False,poly enhance; exposed aggregate; wet look sealer; close up; patio; outdoor; pebble concrete; glossy,Poly Enhance/IMG_6102.JPG,m/0eef26c52ae6.jpg
e7b0e9474ad2,photo,Low angle of sealed exposed aggregate surface,Low angle close-up of a glossy wet-look sealed exposed aggregate surface outdoors,other_exterior,poly_enhance,,,,"gray concrete with exposed tan, brown and gray pebble aggregate",close_up,residential,,,3,False,poly enhance; wet look sealer; exposed aggregate; close up; outdoor concrete; glossy finish; low angle; sealed concrete,Poly Enhance/IMG_6103.JPG,m/e7b0e9474ad2.jpg
569a9db6410a,photo,Close up of wet-look sealed exposed aggregate,"Close up of wet-look clear sealer on exposed aggregate concrete with pebbles, Poly Enhance sealant",other_exterior,poly_enhance,,,,gray and tan pebbles and aggregate in wet-look sealed concrete,close_up,residential,,,3,False,poly enhance; exposed aggregate; wet look; clear sealer; close up; pebbles; shiny; exterior concrete; texture,Poly Enhance/IMG_6104.JPG,m/569a9db6410a.jpg
055de507d08f,photo,Patio chairs on sealed concrete deck,Black metal patio chairs with tan cushions on wet-look sealed concrete patio,patio_or_porch,poly_enhance,,,,,close_up,residential,,,3,False,patio; poly enhance; sealed concrete; outdoor furniture; wet look; brick wall; exterior; chairs,Poly Enhance/IMG_6105.JPG,m/055de507d08f.jpg
18316563cce6,photo,Glossy sealed exposed aggregate with brick edge,"Close up of exposed aggregate concrete with glossy wet-look sealer and brick border, poly enhance sealer",driveway_or_walkway,poly_enhance,,,,"exposed aggregate concrete with tan, brown, gray and white pebbles under a glossy wet-look sealer",close_up,residential,,,4,True,poly enhance; exposed aggregate; wet look sealer; glossy; pebbles; brick border; outdoor concrete; close up,Poly Enhance/IMG_6107.JPG,m/18316563cce6.jpg
26f9ceef11a8,photo,Close up of sealed exposed aggregate concrete,"Close up of exposed aggregate concrete with tan, brown and black pebbles under a glossy Poly Enhance wet-look sealer",not_visible,poly_enhance,,,,"exposed aggregate concrete with tan, brown, black and white pebbles under a glossy wet-look sealer",close_up,,,,4,True,poly enhance; exposed aggregate; wet look sealer; close up; pebbles; glossy; concrete sealer; decorative concrete,Poly Enhance/IMG_6108.JPG,m/26f9ceef11a8.jpg
c0ac2bfda3ba,photo,Patio with sealed exposed aggregate and furniture,"Exposed aggregate patio with wet-look sealer, patio chairs, table and flower pots, poly enhance concrete sealer",patio_or_porch,poly_enhance,,,,clear wet-look sealer over tan and brown exposed aggregate concrete,finished,residential,,,4,True,patio; exposed aggregate; wet look sealer; poly enhance; outdoor furniture; flower pots; finished; residential; tan aggregate,Poly Enhance/IMG_6111.JPG,m/c0ac2bfda3ba.jpg
36e597960820,photo,Sealed patio with chair and potted flowers,"Wet-look sealed concrete patio with patio chair and potted flowers, poly enhance sealer",patio_or_porch,poly_enhance,,,,,finished,residential,,,4,True,patio; poly enhance; wet look; sealed concrete; exposed aggregate; patio furniture; flowers; residential; outdoor; finished floor,Poly Enhance/IMG_6112.JPG,m/36e597960820.jpg
fb19c60e3e3d,photo,Sealed brick paver patio with glossy finish,"Brick paver patio in front of a brick house with glossy wet-look sealer, Poly Enhance sealed pavers",patio_or_porch,poly_enhance,,,,,finished,residential,,,4,True,patio; brick pavers; paver patio; wet look sealer; poly enhance; brick house; sliding glass door; outdoor living; glossy finish; residential,Poly Enhance/IMG_8204.JPG,m/fb19c60e3e3d.jpg
a281a0df7e89,photo,Wet-look sealed paver patio and walkway,"Wet-look sealed paver walkway beside a brick house with garden bed and lawn, poly enhance sealer",patio_or_porch,poly_enhance,,,,,finished,residential,,,4,True,pavers; patio; walkway; wet look; sealed pavers; brick house; backyard; garden bed; poly enhance; residential,Poly Enhance/IMG_8205.JPG,m/a281a0df7e89.jpg
709216022343,photo,Sealed paver walkway beside brick home,Glossy sealed paver walkway and patio beside a brick house with a wet-look poly enhance sealer,driveway_or_walkway,poly_enhance,,,,glossy wet-look sealer over brown and tan interlocking pavers,finished,residential,,,4,True,poly enhance; pavers; walkway; patio; wet look sealer; brick house; glossy; outdoor; residential,Poly Enhance/IMG_8206.JPG,m/709216022343.jpg
a171df48e86a,photo,Sealed brick paver walkway with wet-look finish,"Brick paver front walkway with glossy wet-look sealer beside lawn and mulch beds, poly enhance sealer",driveway_or_walkway,poly_enhance,,,,"no coating color visible, wet-look sealer over red-brown paver bricks",finished,residential,,,4,True,walkway; pavers; brick pavers; wet look; sealer; front yard; residential; landscaping; curved path; finished,Poly Enhance/IMG_8207.JPG,m/a171df48e86a.jpg
9c59de1cd496,photo,Sealed exposed aggregate garden walkway,Curved exposed aggregate concrete walkway with clear wet-look sealer beside garden beds and lawn,driveway_or_walkway,poly_enhance,,,,"exposed aggregate concrete with tan, gray and brown pebbles under a clear wet-look sealer",finished,residential,,,4,True,walkway; exposed aggregate; poly enhance; wet look sealer; outdoor; garden path; residential; clear sealer; curved walkway,Poly Enhance/IMG_9575.JPG,m/9c59de1cd496.jpg
961a88820e96,photo,Sealed exposed aggregate driveway with GatorGuard van,"Poly Enhance sealed exposed aggregate driveway with wet look, GatorGuard van parked at curb",driveway_or_walkway,poly_enhance,,,,wet-look clear sealer over brown speckled exposed aggregate concrete,finished,residential,,,4,True,driveway; poly enhance; exposed aggregate; wet look sealer; clear sealer; residential; gatorguard van; curb appeal; finished,Poly Enhance/IMG_9577.JPG,m/961a88820e96.jpg
4b2536d6a3fb,photo,Driveway with clear wet-look sealed concrete,Residential driveway with clear wet-look Poly Enhance sealer over exposed aggregate concrete,driveway_or_walkway,poly_enhance,,,,"clear wet-look sealer over gray aggregate concrete, no chips",finished,residential,,,4,True,driveway; poly enhance; clear sealer; wet look; exposed aggregate; residential; concrete driveway; finished; suburban home; gray concrete,Poly Enhance/IMG_9578.JPG,m/4b2536d6a3fb.jpg
55bf2b2617d5,photo,Sealed aggregate driveway with caution tape,"Sealed exposed aggregate driveway in front of a brick garage, sectioned with yellow caution tape",driveway_or_walkway,poly_enhance,,,,,finished,residential,,,4,False,driveway; poly enhance; sealed concrete; exposed aggregate; residential; brick house; caution tape; wet look sealer,Poly Enhance/IMG_9579.JPG,m/55bf2b2617d5.jpg
052df3b5e0ec,photo,Indoor pool deck with gray flake floor,Indoor pool room with gray flake floor coating around pool edge and large windows,pool_deck,full_flake,,,,"gray base with gray, black and white chips, small to medium size",finished,residential,,,4,True,pool deck; indoor pool; full flake; gray floor; flake floor; pool house; finished floor,Pool Decks/IMG_8240.PNG,m/052df3b5e0ec.jpg
6b7280b37557,photo,Indoor pool deck with gray flake coating,Indoor pool area with diving board and gray speckled full flake pool deck coating,pool_deck,full_flake,,,,"gray and dark gray chips, medium size, mottled by glare and distance",finished,commercial,,,4,True,pool deck; indoor pool; diving board; full flake; gray chips; speckled floor; commercial pool; wet look; finished floor,Pool Decks/IMG_8241.PNG,m/6b7280b37557.jpg
23bb759d8639,photo,Full flake pool deck around inground pool,Tan and brown full flake coated pool deck around an inground pool with patio furniture and grill,pool_deck,full_flake,,,,"tan, brown and black chips, small to medium size, wet clear coat",finished,residential,,,4,True,pool deck; full flake; tan chips; brown chips; inground pool; wet look; patio furniture; outdoor; backyard,Pool Decks/IMG_8242.JPG,m/23bb759d8639.jpg
2b7cdd510e92,photo,Backyard pool deck with tan flake coating,"Inground pool surrounded by a tan, brown and black speckled flake coated concrete pool deck with patio furniture and trees",pool_deck,full_flake,,,,"tan, brown and black chips, medium size, glossy clear coat",finished,residential,,,4,True,pool deck; full flake; tan chips; brown chips; swimming pool; backyard; patio furniture; glossy finish; outdoor; finished floor,Pool Decks/IMG_8243.JPG,m/2b7cdd510e92.jpg
c6a7f003cbc2,photo,Tan full flake pool deck by inground pool,"Backyard pool deck with tan and brown flake coating, brick border, lounge chairs and pool vacuum",pool_deck,full_flake,,,,"tan, beige and brown chips with small black accents, small size",finished,residential,,,3,False,pool deck; full flake; tan chips; brown chips; brick border; inground pool; backyard; lounge chairs; finished,Pool Decks/IMG_8244.JPG,m/c6a7f003cbc2.jpg
29ba91b13a6a,photo,Backyard pool deck with gray full flake floor,"Gray full flake pool deck around a swimming pool with shed, hot tub, and white vinyl fence",pool_deck,full_flake,,,,"light gray and white chips, small to medium size, dense speckled blend",finished,residential,,,4,True,pool deck; full flake; gray chips; swimming pool; backyard; residential; finished floor; hot tub; white fence; shed,Pool Decks/IMG_8245.JPG,m/29ba91b13a6a.jpg
de2e63266fa0,photo,Pool deck with light gray full flake floor,"Finished pool deck with light gray and tan flake coating beside a covered swim spa and shed, full flake pool deck coating",pool_deck,full_flake,,,,"light gray and tan chips, small size, warm greige overall look",finished,residential,,,4,True,pool deck; full flake; light gray chips; tan chips; swim spa; shed; backyard; finished floor; sunny,Pool Decks/IMG_8246.JPG,m/de2e63266fa0.jpg
c5f7fa252614,photo,Pool deck with tan full flake coating,"Finished pool deck with tan full flake coating beside a house, gazebo and pool rail",pool_deck,full_flake,,,,"tan, cream and light brown chips, medium size",finished,residential,,,4,True,pool deck; full flake; tan chips; outdoor; backyard; gazebo; pool rail; finished floor; residential,Pool Decks/IMG_8247.JPG,m/c5f7fa252614.jpg
